timestamp,object,message
2026-06-26T02:21:14.393Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/1.0/plexus-io-1.0.pom
2026-06-26T02:21:14.542Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/1.0/plexus-io-1.0.pom (1.2 kB at 8.2 kB/s)
2026-06-26T02:21:14.546Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-velocity/1.1.8/plexus-velocity-1.1.8.pom
2026-06-26T02:21:14.563Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar (31 kB at 160 kB/s)
2026-06-26T02:21:14.571Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.pom
2026-06-26T02:21:14.704Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-velocity/1.1.8/plexus-velocity-1.1.8.pom (1.9 kB at 12 kB/s)
2026-06-26T02:21:14.708Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.10/plexus-utils-1.5.10.pom
2026-06-26T02:21:14.789Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.pom (6.8 kB at 31 kB/s)
2026-06-26T02:21:14.792Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/37/maven-plugins-37.pom
2026-06-26T02:21:14.856Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.10/plexus-utils-1.5.10.pom (5.6 kB at 38 kB/s)
2026-06-26T02:21:14.860Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty/6.1.25/jetty-6.1.25.pom
2026-06-26T02:21:15.025Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/37/maven-plugins-37.pom (9.9 kB at 42 kB/s)
2026-06-26T02:21:15.033Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
2026-06-26T02:21:15.054Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty/6.1.25/jetty-6.1.25.pom (6.3 kB at 32 kB/s)
2026-06-26T02:21:15.057Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/project/6.1.25/project-6.1.25.pom
2026-06-26T02:21:15.222Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar (27 kB at 145 kB/s)
2026-06-26T02:21:15.227Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0/maven-surefire-plugin-3.0.0.pom
2026-06-26T02:21:15.236Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/project/6.1.25/project-6.1.25.pom (9.2 kB at 51 kB/s)
2026-06-26T02:21:15.239Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-parent/10/jetty-parent-10.pom
2026-06-26T02:21:15.359Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0/maven-surefire-plugin-3.0.0.pom (5.9 kB at 44 kB/s)
2026-06-26T02:21:15.362Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/surefire/surefire/3.0.0/surefire-3.0.0.pom
2026-06-26T02:21:15.389Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-parent/10/jetty-parent-10.pom (3.3 kB at 22 kB/s)
2026-06-26T02:21:15.392Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-parent/14/jetty-parent-14.pom
2026-06-26T02:21:15.522Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/surefire/surefire/3.0.0/surefire-3.0.0.pom (22 kB at 135 kB/s)
2026-06-26T02:21:15.529Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0/maven-surefire-plugin-3.0.0.jar
2026-06-26T02:21:15.587Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-parent/14/jetty-parent-14.pom (16 kB at 85 kB/s)
2026-06-26T02:21:15.590Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-util/6.1.25/jetty-util-6.1.25.pom
2026-06-26T02:21:15.746Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-util/6.1.25/jetty-util-6.1.25.pom (3.9 kB at 25 kB/s)
2026-06-26T02:21:15.747Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0/maven-surefire-plugin-3.0.0.jar (43 kB at 201 kB/s)
2026-06-26T02:21:15.757Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/servlet-api/2.5-20081211/servlet-api-2.5-20081211.pom
2026-06-26T02:21:15.768Z,Ledger Final/api-gateway,[INFO]
2026-06-26T02:21:15.768Z,Ledger Final/api-gateway,[INFO] --- maven-dependency-plugin:3.5.0:go-offline (default-cli) @ api-gateway ---
2026-06-26T02:21:15.828Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/file-management/3.1.0/file-management-3.1.0.pom
2026-06-26T02:21:15.958Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/servlet-api/2.5-20081211/servlet-api-2.5-20081211.pom (2.7 kB at 13 kB/s)
2026-06-26T02:21:15.964Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-parent/7/jetty-parent-7.pom
2026-06-26T02:21:15.988Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/file-management/3.1.0/file-management-3.1.0.pom (4.5 kB at 28 kB/s)
2026-06-26T02:21:15.991Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/36/maven-shared-components-36.pom
2026-06-26T02:21:16.151Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/mortbay/jetty/jetty-parent/7/jetty-parent-7.pom (13 kB at 71 kB/s)
2026-06-26T02:21:16.157Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-lang/commons-lang/2.5/commons-lang-2.5.pom
2026-06-26T02:21:16.175Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/36/maven-shared-components-36.pom (4.9 kB at 27 kB/s)
2026-06-26T02:21:16.182Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.3.0/plexus-utils-3.3.0.pom
2026-06-26T02:21:16.327Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.3.0/plexus-utils-3.3.0.pom (5.2 kB at 36 kB/s)
2026-06-26T02:21:16.331Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/3.6.0/maven-archiver-3.6.0.pom
2026-06-26T02:21:16.368Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/commons-lang/commons-lang/2.5/commons-lang-2.5.pom (17 kB at 81 kB/s)
2026-06-26T02:21:16.372Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/12/commons-parent-12.pom
2026-06-26T02:21:16.548Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/3.6.0/maven-archiver-3.6.0.pom (3.9 kB at 18 kB/s)
2026-06-26T02:21:16.556Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/4.4.0/plexus-archiver-4.4.0.pom
2026-06-26T02:21:16.617Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/12/commons-parent-12.pom (27 kB at 109 kB/s)
2026-06-26T02:21:16.639Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/reporting/maven-reporting-exec/1.1/maven-reporting-exec-1.1.jar
2026-06-26T02:21:16.639Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/reporting/maven-reporting-api/3.0/maven-reporting-api-3.0.jar
2026-06-26T02:21:16.639Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/3.0/maven-artifact-3.0.jar
2026-06-26T02:21:16.642Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/0.3/maven-shared-utils-0.3.jar
2026-06-26T02:21:16.642Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/google/code/findbugs/jsr305/2.0.1/jsr305-2.0.1.jar
2026-06-26T02:21:16.787Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/4.4.0/plexus-archiver-4.4.0.pom (6.3 kB at 27 kB/s)
2026-06-26T02:21:16.792Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.4.2/plexus-utils-3.4.2.pom
2026-06-26T02:21:16.849Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/reporting/maven-reporting-api/3.0/maven-reporting-api-3.0.jar (11 kB at 52 kB/s)
2026-06-26T02:21:16.849Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/google/code/findbugs/jsr305/2.0.1/jsr305-2.0.1.jar (32 kB at 152 kB/s)
2026-06-26T02:21:16.849Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.jar
2026-06-26T02:21:16.849Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-util/1.7/aether-util-1.7.jar
2026-06-26T02:21:16.853Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/3.0/maven-artifact-3.0.jar (52 kB at 241 kB/s)
2026-06-26T02:21:16.853Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/aether/aether-util/0.9.0.M2/aether-util-0.9.0.M2.jar
2026-06-26T02:21:16.972Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.4.2/plexus-utils-3.4.2.pom (8.2 kB at 45 kB/s)
2026-06-26T02:21:16.976Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/8/plexus-8.pom
2026-06-26T02:21:17.008Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.jar (4.2 kB at 12 kB/s)
2026-06-26T02:21:17.010Z,Ledger Final/ledger-service,
2026-06-26T02:21:17.010Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/3.0/maven-core-3.0.jar
2026-06-26T02:21:17.079Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-util/1.7/aether-util-1.7.jar (108 kB at 246 kB/s)
2026-06-26T02:21:17.079Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/3.0/maven-repository-metadata-3.0.jar
2026-06-26T02:21:17.132Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/aether/aether-util/0.9.0.M2/aether-util-0.9.0.M2.jar (134 kB at 272 kB/s)
2026-06-26T02:21:17.132Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-model-builder/3.0/maven-model-builder-3.0.jar
2026-06-26T02:21:17.172Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/8/plexus-8.pom (25 kB at 129 kB/s)
2026-06-26T02:21:17.191Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/file-management/3.1.0/file-management-3.1.0.jar
2026-06-26T02:21:17.192Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/3.6.0/maven-archiver-3.6.0.jar
2026-06-26T02:21:17.210Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/4.4.0/plexus-archiver-4.4.0.jar
2026-06-26T02:21:17.210Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-interpolation/1.26/plexus-interpolation-1.26.jar
2026-06-26T02:21:17.215Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.4.2/plexus-utils-3.4.2.jar
2026-06-26T02:21:17.319Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/3.0/maven-repository-metadata-3.0.jar (30 kB at 44 kB/s)
2026-06-26T02:21:17.319Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-aether-provider/3.0/maven-aether-provider-3.0.jar
2026-06-26T02:21:17.346Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/0.3/maven-shared-utils-0.3.jar (155 kB at 220 kB/s)
2026-06-26T02:21:17.346Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-impl/1.7/aether-impl-1.7.jar
2026-06-26T02:21:17.369Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/reporting/maven-reporting-exec/1.1/maven-reporting-exec-1.1.jar (26 kB at 35 kB/s)
2026-06-26T02:21:17.369Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-spi/1.7/aether-spi-1.7.jar
2026-06-26T02:21:17.570Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-model-builder/3.0/maven-model-builder-3.0.jar (148 kB at 159 kB/s)
2026-06-26T02:21:17.570Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-api/1.7/aether-api-1.7.jar
2026-06-26T02:21:17.616Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/file-management/3.1.0/file-management-3.1.0.jar (36 kB at 85 kB/s)
2026-06-26T02:21:17.616Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/3.6.0/maven-archiver-3.6.0.jar (26 kB at 62 kB/s)
2026-06-26T02:21:17.624Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-aether-provider/3.0/maven-aether-provider-3.0.jar (51 kB at 52 kB/s)
2026-06-26T02:21:17.624Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-plexus/1.4.2/sisu-inject-plexus-1.4.2.jar
2026-06-26T02:21:17.624Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/3.0/maven-core-3.0.jar (527 kB at 536 kB/s)
2026-06-26T02:21:17.624Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-bean/1.4.2/sisu-inject-bean-1.4.2.jar
2026-06-26T02:21:17.635Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/4.4.0/plexus-archiver-4.4.0.jar (211 kB at 479 kB/s)
2026-06-26T02:21:17.653Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-interpolation/1.26/plexus-interpolation-1.26.jar (85 kB at 193 kB/s)
2026-06-26T02:21:17.911Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.4.2/plexus-utils-3.4.2.jar (267 kB at 382 kB/s)
2026-06-26T02:21:17.974Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.5.1/plexus-utils-3.5.1.pom
2026-06-26T02:21:17.976Z,Ledger Final/api-gateway,
2026-06-26T02:21:18.052Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-spi/1.7/aether-spi-1.7.jar (14 kB at 9.6 kB/s)
2026-06-26T02:21:18.052Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-impl/1.7/aether-impl-1.7.jar (106 kB at 75 kB/s)
2026-06-26T02:21:18.052Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/aether/aether-api/1.7/aether-api-1.7.jar (74 kB at 53 kB/s)
2026-06-26T02:21:18.052Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-interpolation/1.14/plexus-interpolation-1.14.jar
2026-06-26T02:21:18.053Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-classworlds/2.2.3/plexus-classworlds-2.2.3.jar
2026-06-26T02:21:18.053Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-guice/2.1.7/sisu-guice-2.1.7-noaop.jar
2026-06-26T02:21:18.149Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-bean/1.4.2/sisu-inject-bean-1.4.2.jar (153 kB at 102 kB/s)
2026-06-26T02:21:18.149Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-plexus/1.4.2/sisu-inject-plexus-1.4.2.jar (202 kB at 134 kB/s)
2026-06-26T02:21:18.149Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/3.0/maven-plugin-api-3.0.jar
2026-06-26T02:21:18.149Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/3.0/maven-model-3.0.jar
2026-06-26T02:21:18.676Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.5.1/plexus-utils-3.5.1.pom (8.8 kB at 12 kB/s)
2026-06-26T02:21:18.681Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-filtering/3.3.1/maven-filtering-3.3.1.pom
2026-06-26T02:21:18.745Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-interpolation/1.14/plexus-interpolation-1.14.jar (61 kB at 29 kB/s)
2026-06-26T02:21:18.745Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/3.0/maven-settings-3.0.jar
2026-06-26T02:21:18.754Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/3.0/maven-plugin-api-3.0.jar (49 kB at 23 kB/s)
2026-06-26T02:21:18.755Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings-builder/3.0/maven-settings-builder-3.0.jar
2026-06-26T02:21:18.832Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/3.0/maven-model-3.0.jar (165 kB at 75 kB/s)
2026-06-26T02:21:18.833Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/2.4.2/maven-archiver-2.4.2.jar
2026-06-26T02:21:18.847Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-guice/2.1.7/sisu-guice-2.1.7-noaop.jar (472 kB at 214 kB/s)
2026-06-26T02:21:18.847Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-sink-api/1.4/doxia-sink-api-1.4.jar
2026-06-26T02:21:18.900Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-filtering/3.3.1/maven-filtering-3.3.1.pom (6.0 kB at 28 kB/s)
2026-06-26T02:21:18.909Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/39/maven-shared-components-39.pom
2026-06-26T02:21:18.909Z,Ledger Final/api-gateway,
2026-06-26T02:21:18.970Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings-builder/3.0/maven-settings-builder-3.0.jar (38 kB at 16 kB/s)
2026-06-26T02:21:18.970Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-logging-api/1.4/doxia-logging-api-1.4.jar
2026-06-26T02:21:19.012Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-archiver/2.4.2/maven-archiver-2.4.2.jar (20 kB at 8.5 kB/s)
2026-06-26T02:21:19.012Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-30/plexus-container-default-1.0-alpha-30.jar
2026-06-26T02:21:19.014Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-sink-api/1.4/doxia-sink-api-1.4.jar (11 kB at 4.7 kB/s)
2026-06-26T02:21:19.014Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2026-06-26T02:21:19.039Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/3.0/maven-settings-3.0.jar (47 kB at 19 kB/s)
2026-06-26T02:21:19.039Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-core/1.4/doxia-core-1.4.jar
2026-06-26T02:21:19.133Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/39/maven-shared-components-39.pom (3.2 kB at 14 kB/s)
2026-06-26T02:21:19.139Z,Ledger Final/api-gateway,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/commons/commons-lang3/3.12.0/commons-lang3-3.12.0.pom
2026-06-26T02:21:19.160Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-logging-api/1.4/doxia-logging-api-1.4.jar (11 kB at 4.5 kB/s)
2026-06-26T02:21:19.160Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/xerces/xercesImpl/2.9.1/xercesImpl-2.9.1.jar
2026-06-26T02:21:19.318Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-classworlds/2.2.3/plexus-classworlds-2.2.3.jar (46 kB at 17 kB/s)
2026-06-26T02:21:19.318Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar (121 kB at 45 kB/s)
2026-06-26T02:21:19.318Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/xml-apis/xml-apis/1.3.04/xml-apis-1.3.04.jar
2026-06-26T02:21:19.318Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/httpcomponents/httpclient/4.0.2/httpclient-4.0.2.jar
2026-06-26T02:21:19.401Z,Ledger Final/ledger-service,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-30/plexus-container-default-1.0-alpha-30.jar (237 kB at 86 kB/s)
2026-06-26T02:21:19.401Z,Ledger Final/ledger-service,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar
2026-06-26T02:21:19.409Z,Ledger Final/api-gateway,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/commons/commons-lang3/3.12.0/commons-lang3-3.12.0.pom (31 kB at 114 kB/s)
