transaction_id,account_id,timestamp,ip_address,country,amount,tx_velocity_1h,tx_velocity_24h,user_avg_amount_24h,amount_to_avg_ratio,time_of_day_hour,is_weekend,device_fingerprint_age_days,is_international,account_age_days,failed_attempts_1h,distance_from_home_km,is_fraud
14f098c0-798d-4fb9-96b8-a1c51a6f19ab,acc_7496cf49,2026-07-14T09:39:14,154.198.53.141,USA,75.21,0,0,138.42,0.5433,12,0,174,0,284,0,2.9,0
7f48232b-7763-4e0f-9f5c-009de038735d,acc_0ab7806b,2026-07-22T04:29:35,92.66.178.130,USA,46.94,0,3,52.78,0.8894,9,0,30,0,484,0,7.8,0
bbbb91be-f3df-42cb-9642-28c08c66f1e9,acc_2f5dfe42,2026-08-01T05:12:01,201.9.40.140,USA,43.65,0,0,61.56,0.7091,10,0,226,0,488,0,24.2,0
fd8b6f64-9741-40fa-9b20-a57e5e86ca3d,acc_8bdc9710,2026-07-23T08:07:17,27.33.188.71,USA,31.51,0,1,52.94,0.5952,8,1,599,0,192,0,1.5,0
b82b2b93-1040-4bf3-9d30-b0f7f6a97c38,acc_f650e8c2,2026-07-29T04:42:55,31.194.82.234,USA,26.13,1,5,67.58,0.3867,19,0,117,0,986,0,11.2,0
971593fb-d24e-487a-9d94-601bb89a3e7c,acc_2df19a1a,2026-08-02T00:06:46,72.0.179.22,USA,127.86,0,5,118.96,1.0748,15,0,236,0,156,0,24.6,0
22246593-dfe3-4e67-8681-b46bbdf89a05,acc_a08717ad,2026-08-01T13:29:39,58.58.104.30,USA,94.46,0,2,88.05,1.0728,10,0,194,0,606,0,2.1,0
968a0bef-19e6-40fa-9ae2-0f3a38a622d3,acc_17c7bf86,2026-07-22T08:03:50,208.159.49.188,USA,45.04,0,4,41.96,1.0734,12,0,23,0,444,0,1.9,0
4e5ecba4-dd7a-438d-9e62-e113cf5cf1dd,acc_a5c23f4a,2026-07-25T22:32:53,190.114.186.127,PS,44.71,1,2,42.58,1.05,14,0,290,1,75,0,26.8,0
770b28a3-04ab-40e4-8cf3-0233007b453d,acc_36d5769e,2026-07-11T17:41:59,123.142.132.83,USA,84.04,0,4,92.2,0.9115,20,1,25,0,626,0,5.4,0
d7720faa-0d0a-4c51-97d4-4ae779374598,acc_ff0724f4,2026-07-27T00:24:22,203.108.48.119,USA,99.19,0,0,99.38,0.9981,9,0,120,0,1158,0,15.4,0
044337a5-4f87-48ed-a5b4-f21fef84102c,acc_03789652,2026-07-21T00:27:37,51.247.38.238,USA,18.76,2,6,25.06,0.7486,15,1,218,0,98,0,16.8,0
ffef5032-a6f8-4cb3-b72f-2c3a23d626cb,acc_4395f2f6,2026-07-28T04:02:12,58.220.164.17,HN,999.14,1,5,68.33,14.6223,4,0,4,1,43,0,236.5,1
8f503719-3410-4ea2-8c52-d3cae6f3c4c8,acc_409a8058,2026-08-01T10:40:41,92.153.140.119,USA,88.47,0,1,91.59,0.9659,16,0,31,0,601,0,1.3,0
5a971a73-cf6f-4de6-8778-07a5b1dbd7a7,acc_f5366051,2026-07-27T13:51:19,149.218.55.160,USA,21.09,0,2,19.36,1.0894,18,0,345,0,243,0,8.7,0
51a33e02-ec39-428b-9f59-083c0caf3e0a,acc_75ea926f,2026-07-20T15:54:10,160.110.29.29,USA,43.14,0,0,43.61,0.9892,10,1,34,0,464,0,6.0,0
3aeb3562-3de1-4ade-8e12-2b192843ab02,acc_49f80b6e,2026-07-23T15:14:14,68.165.218.145,USA,112.16,0,2,93.43,1.2005,4,0,49,0,348,0,18.7,0
5490c6e5-352d-44d9-9ce3-655e05389893,acc_f53a6af1,2026-07-31T11:41:53,18.146.196.203,USA,53.21,2,2,58.78,0.9052,19,0,9,0,519,0,12.9,0
2639e214-45cc-4a93-9e1e-5d91abcec90f,acc_6a6698ae,2026-07-14T10:38:05,124.15.159.116,USA,44.91,1,4,50.58,0.8879,8,0,113,0,392,0,4.2,0
c633a2df-3d0a-441d-a624-adfc0b8e03c2,acc_00181ebd,2026-07-12T18:29:14,91.15.76.99,USA,39.01,0,3,38.88,1.0033,12,0,68,0,301,0,6.8,0
724e6cfc-9ae0-4087-b162-626b8998a21b,acc_48e68c73,2026-07-16T22:54:20,118.118.38.86,USA,40.63,0,3,79.02,0.5142,9,1,36,0,476,0,2.5,0
a515ceac-2e53-4b2f-b963-1d1b3e9987d7,acc_d835c198,2026-07-23T11:54:26,48.246.250.104,USA,66.72,3,4,37.11,1.7979,16,0,234,0,687,0,7.4,0
03b8c5c6-8746-41d4-9418-59d0816475ee,acc_e54964dc,2026-07-11T13:16:01,85.203.3.147,USA,36.97,1,4,56.7,0.652,12,0,33,0,159,0,17.4,0
bc22982c-6e0a-4fb2-bd5a-6ebf82112000,acc_47725a32,2026-07-06T22:20:37,40.39.172.49,USA,28.89,1,4,46.7,0.6186,7,0,215,0,197,0,18.3,0
66ad35e2-6ffc-4d76-8cc7-0d600b27f1f1,acc_665f61f6,2026-07-24T01:37:20,163.22.36.136,USA,10.77,0,3,24.12,0.4465,19,0,52,0,681,0,3.0,0
19fce3ae-0c28-4978-a0fc-601e05061658,acc_f92a70b4,2026-07-07T06:49:41,184.227.193.52,USA,937.18,1,3,69.76,13.4343,1,0,4,0,25,0,156.6,1
3db97a3a-310a-462d-a170-b931746b6274,acc_e352c4fb,2026-07-15T17:35:42,193.12.143.20,USA,157.29,1,2,122.04,1.2888,21,0,48,0,409,2,9.4,0
7f564902-de1a-40c6-a6e5-1c05adaba482,acc_75dff55f,2026-07-13T23:56:18,115.110.90.85,USA,33.88,1,3,35.24,0.9614,8,0,50,0,620,0,9.8,0
2b7830ed-de14-4e55-a335-efc77fc0db6f,acc_e3641822,2026-07-16T06:20:38,96.113.1.136,USA,32.44,1,1,36.24,0.8951,0,0,107,0,338,0,17.9,0
e3039b08-641c-439a-aad2-fc4e6fd9c9f8,acc_2955fc17,2026-07-20T02:34:31,124.235.26.169,USA,63.09,0,4,36.18,1.7438,17,0,233,0,1149,0,16.8,0
381487da-2c42-47f3-9a03-718276f3304d,acc_ab09c311,2026-07-09T11:39:45,123.68.102.112,USA,49.56,0,2,68.57,0.7228,14,0,515,0,863,0,1.4,0
3a515135-2b14-4839-bfab-73b7d2d23bcf,acc_1f015ba4,2026-07-31T12:25:02,39.240.37.146,USA,94.44,1,5,72.31,1.306,14,1,114,0,386,0,4.9,0
405d861c-5184-4088-9c8d-5e9d0b874724,acc_7fbc2a8f,2026-08-03T09:41:43,75.39.102.216,USA,94.6,0,2,86.47,1.094,15,0,26,0,893,0,7.8,0
036446b7-dfb3-4a0c-be2a-aee19723a23e,acc_4733431a,2026-07-10T23:01:44,98.22.129.13,USA,89.97,2,2,81.99,1.0973,7,1,20,0,1078,0,25.2,0
ee1cb89a-74f9-45ca-8341-fd0e244f802b,acc_28d09139,2026-07-16T17:35:30,208.248.197.122,CL,25.39,0,2,25.33,1.0024,1,0,54,1,390,0,4.0,0
b42473b7-6bc0-4026-b874-7404a242113f,acc_133d48d9,2026-07-14T23:00:48,153.44.99.226,USA,25.0,2,5,35.19,0.7104,11,0,13,0,750,0,2.9,0
3fe5c3c5-5648-450f-a5d6-b374b013845e,acc_5efae397,2026-08-03T22:24:48,99.180.74.236,USA,51.75,0,1,41.87,1.236,23,0,165,0,574,0,2.2,0
561a4932-a26b-4b45-b8d7-2019fceda697,acc_d6d74538,2026-07-30T08:12:55,215.138.113.145,USA,37.43,0,3,35.51,1.0541,7,0,204,0,627,0,4.3,0
290fc9ca-7f92-4725-a211-ed9f9892f7fa,acc_34a01f31,2026-07-31T13:34:47,210.144.64.48,USA,40.8,0,1,46.24,0.8824,11,0,52,0,751,0,7.2,0
99f03efa-d987-40ac-b4f7-09e173938cc3,acc_c9c21e35,2026-07-19T06:37:00,158.39.221.166,USA,91.61,0,4,82.96,1.1043,15,0,40,0,332,0,5.3,0
8bfaca8b-b0d8-4d0c-a130-7c3be20662ad,acc_dba547bb,2026-07-22T11:39:04,2.26.115.181,USA,19.41,2,4,41.44,0.4684,12,1,8,0,564,0,15.4,0
2df38655-7942-465d-ba31-782416b67f1b,acc_a408fb90,2026-07-26T01:32:25,112.69.170.96,USA,30.26,0,1,20.46,1.479,7,0,166,0,771,0,12.9,0
e0102229-b836-41d7-8643-74c7d10e2c59,acc_55d46ca7,2026-08-05T16:01:49,220.94.193.220,USA,150.31,0,2,119.52,1.2576,15,0,62,0,776,0,13.3,0
fbabd141-7c2a-42c1-a7ad-86fc768a400f,acc_4a72f04f,2026-07-15T04:19:48,93.76.102.183,USA,25.77,1,4,26.67,0.9663,6,1,52,0,729,0,27.3,0
6faef68f-370d-400a-8e94-54f4b599abf0,acc_e5c8383e,2026-07-15T06:46:48,204.171.162.93,USA,122.37,1,4,124.05,0.9865,6,0,65,0,339,0,10.8,0
2b1b7244-e94a-4cc9-bdee-8f373a1fc92a,acc_4a063403,2026-07-30T05:27:43,188.185.61.156,USA,190.92,1,3,171.62,1.1125,17,0,14,0,45,0,10.6,0
8d87513b-c062-44a2-9213-e852372046a8,acc_ed56bc47,2026-07-29T23:25:08,220.203.77.137,USA,40.32,0,4,61.0,0.661,12,0,274,0,566,0,5.8,0
4ae863d1-702e-46cb-80db-ea1413a24bde,acc_8b246e86,2026-08-03T13:27:26,216.104.137.123,USA,34.54,0,1,45.07,0.7664,19,0,135,0,480,0,2.7,0
b5704f48-b206-4888-9396-687bf9afe2fb,acc_4b66c298,2026-07-12T16:15:01,20.254.114.188,USA,24.95,1,5,32.27,0.7732,18,0,117,0,485,1,0.5,0
8ac6b1b2-060a-4ec3-8485-c7a3a4faa3d6,acc_c3b5cdcc,2026-07-07T20:55:19,27.208.166.203,USA,109.24,1,3,101.97,1.0713,6,1,79,0,388,0,11.7,0
e115a0d7-9ba1-4d14-9587-5a70999c3245,acc_c2641013,2026-07-21T07:33:09,223.41.12.74,USA,169.22,1,4,157.94,1.0714,15,0,226,0,676,0,10.3,0
619221a1-98a0-4f17-b83f-1f6a889a925d,acc_14d82e57,2026-08-03T13:05:10,166.137.109.5,USA,67.16,1,8,77.67,0.8647,20,1,30,0,957,0,11.3,0
7c3374ae-80d3-487a-bd5b-26232501533f,acc_7582e0e3,2026-08-05T00:09:41,47.185.78.255,USA,56.89,1,2,54.01,1.0533,6,0,79,0,704,1,19.8,0
1462c7b2-97b7-46c0-a4e5-b62490dc5620,acc_a00dbfb0,2026-07-26T13:20:37,14.60.22.210,USA,39.43,0,2,46.88,0.8411,8,0,90,0,738,1,4.0,0
1bcd73ac-e2e2-4b9c-a713-b50503a2b3f1,acc_f1501bab,2026-08-02T04:26:29,16.96.212.241,USA,189.29,1,3,257.52,0.735,23,1,84,0,1090,0,2.4,0
54c29d5c-19ec-4829-8db5-d4412837f418,acc_22af0d5d,2026-07-16T18:37:20,193.209.141.33,USA,69.62,1,2,70.74,0.9842,15,1,113,0,804,0,12.0,0
b530142a-455f-4aa5-952e-0e50a1636dd0,acc_8380d246,2026-07-14T03:59:01,120.182.174.119,USA,37.54,0,3,78.84,0.4762,13,0,75,0,43,0,16.8,0
e5114c5d-3dc2-4680-81da-91af88fc33f3,acc_c1e5cd21,2026-08-01T01:31:09,9.24.234.238,USA,39.96,0,1,50.91,0.7849,20,0,198,0,586,0,10.2,0
c07818f7-c272-49fd-a587-49744953ffae,acc_d0b69cae,2026-07-09T18:07:03,142.221.118.235,USA,69.05,1,2,57.85,1.1936,10,1,77,0,450,1,2.2,0
77771615-333a-4ce8-934f-7f6fd48cab7c,acc_2ebeb719,2026-07-09T08:10:52,174.42.76.208,USA,219.45,0,2,238.11,0.9216,9,1,14,0,46,0,0.7,0
de20a426-c3f9-4fbd-86db-08beb97eb5b7,acc_1650ec99,2026-07-09T22:54:54,174.214.228.67,PY,67.96,2,4,59.1,1.1499,13,0,121,1,386,0,2.2,0
25698868-3521-47b2-94c6-276543001227,acc_556f7da1,2026-07-25T12:40:24,218.159.86.101,USA,52.11,0,2,63.05,0.8265,19,0,241,0,1090,1,19.0,0
6dafc50b-99b3-4f6c-acb4-a7d8c53eee4f,acc_b05b1dc1,2026-07-20T12:20:00,197.255.35.176,USA,99.89,0,1,90.06,1.1091,18,1,64,0,712,0,1.2,0
58297e56-12dd-4dc0-8630-cd474c3dafd6,acc_beab0018,2026-07-27T11:58:24,169.97.218.62,USA,14.15,0,3,22.49,0.6292,17,1,122,0,802,0,6.0,0
c064facf-e007-4e7d-805f-4f30dc6b6424,acc_53bbb487,2026-07-31T07:38:20,22.135.191.148,USA,55.96,0,3,41.32,1.3543,17,0,286,0,552,0,0.9,0
65ff6086-5f62-41be-a8b6-ec5bcbdae3ef,acc_66111181,2026-07-24T03:09:12,180.204.236.138,USA,29.57,0,2,46.03,0.6424,7,0,51,0,354,0,10.3,0
2fbf312e-8c60-42bc-b1f2-493089f42976,acc_6e2a3920,2026-07-25T15:47:17,180.139.135.80,USA,52.55,0,1,44.91,1.1701,20,1,68,0,179,0,19.2,0
20168e6d-4eb3-4f63-ba00-c83eb023dbc3,acc_a5903744,2026-07-16T23:37:15,69.7.221.27,USA,101.52,0,2,98.76,1.0279,7,0,242,0,1193,0,0.6,0
ddecc7e5-0d95-430d-ac83-b6758c820fa4,acc_bd4bc786,2026-07-30T02:36:58,109.73.251.154,USA,691.91,2,4,74.01,9.3489,3,0,7,0,57,2,165.1,1
ab88cf23-84e7-45d9-869b-469edd43bb63,acc_c6e28efb,2026-07-07T22:00:26,61.104.204.95,USA,76.86,1,3,78.78,0.9756,9,0,533,0,313,0,12.6,0
9c8daa78-8c77-402d-8637-6c3b97e43bfb,acc_f92cf347,2026-07-11T18:23:11,201.254.202.128,USA,75.77,0,4,73.44,1.0317,14,1,73,0,449,0,7.1,0
561c177c-3d8b-486a-9f9d-c36a67c068a3,acc_48b91b7a,2026-07-14T10:36:47,163.232.32.244,USA,24.38,1,5,24.09,1.012,17,1,113,0,654,0,1.5,0
a726113b-cfdc-4ee8-acd0-2da974bfa6e8,acc_8f78819e,2026-08-05T12:36:10,55.36.119.141,USA,2322.88,1,5,67.51,34.4079,22,0,9,0,14,0,107.6,1
38604a9d-ab7b-46aa-9449-3be43e1707b1,acc_559e1a41,2026-07-14T22:21:44,7.174.162.220,VE,155.24,0,1,96.88,1.6024,10,0,142,1,325,0,10.0,0
63a7bc90-da7f-424b-9716-164007a04246,acc_254a56fb,2026-07-27T18:55:22,89.193.229.8,USA,64.79,1,2,67.48,0.9601,0,0,8,0,289,0,0.5,0
15c5292c-7afa-4121-865f-39b5396dc717,acc_725c430a,2026-07-14T13:06:14,110.175.187.19,USA,21.03,1,3,39.57,0.5315,10,0,304,0,348,0,10.7,0
7c4a14cf-44b0-403f-8dfc-73c1e990ff49,acc_8adcedc8,2026-07-17T10:13:54,34.235.147.240,USA,44.73,0,2,50.94,0.8781,16,0,311,0,540,0,13.6,0
916c1f6e-941d-4e6c-9a4c-f03937503c15,acc_e11426d2,2026-07-15T01:24:48,101.110.194.113,USA,242.56,0,4,189.48,1.2801,9,0,165,0,1013,0,10.4,0
f16b83b6-00a9-4fa8-9241-c55995f0b34f,acc_8149541a,2026-07-16T01:54:24,196.102.5.78,USA,46.18,2,5,53.47,0.8637,13,0,181,0,355,0,1.0,0
dfdbe28f-8e9c-4ca5-bb10-dc3fa8beb929,acc_ec21e4ee,2026-07-30T07:52:06,186.141.130.31,USA,126.89,0,5,130.02,0.9759,7,0,119,0,1033,0,2.7,0
425195e1-b92b-4986-969d-05b8cc6b78ce,acc_f6b5cd96,2026-07-27T23:41:21,8.179.179.20,TV,39.06,0,3,30.11,1.2972,18,0,28,1,554,0,1.9,0
6796e4e2-4dda-4ec1-a32d-56a7a793f27b,acc_b3eb37b4,2026-08-02T03:26:39,73.165.28.229,USA,9.45,0,4,31.57,0.2993,6,1,243,0,114,0,9.6,0
3b6a0569-3877-4794-87f9-0b3cceabb026,acc_8b31d2b7,2026-07-26T09:12:37,38.162.158.57,USA,224.57,0,1,156.83,1.4319,19,0,30,0,1077,0,1.9,0
651d46da-d372-4755-904d-e68d3e0bb12b,acc_473b4626,2026-07-17T07:47:17,146.161.50.215,USA,143.36,0,1,122.6,1.1693,10,0,41,0,1091,0,12.3,0
6e1cd1e7-7b95-4457-90b2-9d2ec6de5c84,acc_6c0d8c43,2026-07-23T16:11:26,188.199.1.156,USA,22.32,0,2,32.44,0.688,10,0,258,0,626,0,2.9,0
17f3baac-a4e9-4a0a-b753-5b34fbdf51e8,acc_6379eba3,2026-07-15T02:24:30,67.214.128.87,USA,71.8,0,1,83.52,0.8597,7,1,580,0,341,0,3.7,0
88c803c7-df17-43d6-bc51-7b4e38b0c874,acc_7f976ed0,2026-07-27T10:21:46,217.53.255.69,MU,1840.72,4,12,46.46,39.6195,1,0,0,1,33,3,2807.3,1
cf3616af-d09b-45c4-8ed7-fea80072ef11,acc_9e610ad9,2026-07-15T17:03:31,136.24.112.27,USA,89.91,0,2,67.54,1.3312,20,0,98,0,648,0,11.7,0
5075b7d1-8047-47e1-9a44-ae00964e81dd,acc_08bcf5b4,2026-08-01T04:52:15,63.14.68.87,USA,31.28,0,1,25.71,1.2166,0,1,193,0,529,0,1.3,0
ef94aed8-cdb7-4cd6-96d2-ae024999a59c,acc_d20443ce,2026-07-16T13:30:51,172.225.192.214,USA,109.32,0,2,109.16,1.0015,8,1,31,0,790,0,7.8,0
671ea1f8-5fbd-473b-a2e9-0a6678ab49ef,acc_5e6d6cad,2026-08-04T07:41:01,48.119.195.104,USA,89.08,2,2,79.37,1.1223,8,0,724,0,708,0,23.6,0
a6680c90-a937-45d0-b0f2-59a2554477ec,acc_0cf49060,2026-07-19T00:42:29,63.192.161.255,USA,58.19,0,2,85.95,0.677,12,0,72,0,975,0,9.7,0
371132b7-81ea-41da-8496-a8834a7a677b,acc_bc4ffd70,2026-07-26T15:39:53,84.175.45.147,USA,124.05,0,1,127.34,0.9742,11,1,59,0,1192,2,1.0,0
cce8038d-b676-4d10-9d38-9ae4c417ac58,acc_29b3cbc6,2026-07-13T14:29:10,82.163.161.0,USA,90.03,0,2,81.84,1.1001,18,0,111,0,648,0,9.9,0
578640ed-cbd1-4833-afd4-540c89873a80,acc_8500595f,2026-07-14T10:08:17,168.151.63.9,USA,98.63,0,1,79.06,1.2475,14,0,145,0,369,0,7.8,0
c7db0061-6647-47e5-9488-805a97b2709f,acc_e8620810,2026-07-16T18:19:57,147.14.121.89,USA,21.08,1,3,25.57,0.8244,18,0,303,0,871,0,0.3,0
bb6e3ec1-e87f-4087-9c27-af1ca03d6f69,acc_e53b1a40,2026-07-17T20:23:01,37.156.42.133,USA,30.3,0,2,31.61,0.9586,11,0,122,0,1088,0,0.3,0
7d59af0e-120c-4ea6-a890-140d95bed2d9,acc_5b6c7396,2026-08-02T10:31:06,102.12.128.20,USA,130.77,0,0,181.77,0.7194,19,0,306,0,1064,0,1.3,0
e2903f2d-e32d-4ab5-af69-1240b09ce61d,acc_519b10d6,2026-07-23T19:53:09,115.79.23.61,USA,19.93,1,1,23.58,0.8452,11,0,114,0,72,0,2.7,0
1048fc1f-5e69-4168-a332-6293df1aebe7,acc_5dc95de7,2026-07-13T19:29:35,24.242.228.69,USA,33.84,1,2,32.54,1.04,7,0,66,0,1145,0,1.6,0
42f7eebd-915b-480c-88cb-104a48ceee1c,acc_8c6ed9af,2026-07-12T18:03:27,86.63.204.61,USA,112.42,0,3,131.68,0.8537,17,1,35,0,623,0,12.8,0
86f73047-c0bd-4eaf-bcce-4fb6fd97a595,acc_71d48cf4,2026-07-28T09:48:15,132.92.145.61,USA,55.41,0,1,42.2,1.313,21,0,191,0,631,0,8.2,0
28fe9271-c5e9-40d9-a2f9-235dd89db636,acc_00831567,2026-08-03T01:19:37,37.10.50.51,USA,74.08,0,3,74.8,0.9904,10,1,281,0,366,0,15.3,0
e8053392-2d12-494e-b63e-7fe19d0ede28,acc_abdc426a,2026-07-07T11:40:02,124.229.83.147,USA,1485.19,14,28,38.95,38.1307,17,0,0,0,8,3,48.4,1
7639d9ab-0508-4610-99ba-14020045e75c,acc_52951e68,2026-07-29T02:05:45,150.112.89.137,USA,62.45,3,5,64.94,0.9617,12,0,189,0,278,0,21.4,0
a490cf95-5128-49dd-a2b5-0b20b785579e,acc_6297e319,2026-08-01T04:32:48,96.122.209.184,USA,114.74,0,3,111.02,1.0335,7,0,73,0,707,0,0.8,0
a534092e-a90b-4ddd-b4dd-2c13e5a24a6c,acc_6a9a8b0a,2026-07-15T13:53:34,195.142.78.29,USA,29.95,1,3,46.39,0.6456,14,0,44,0,60,0,2.4,0
6dbcdfd2-7931-4814-821f-c47cb6d09d3f,acc_cebf8255,2026-07-30T08:59:44,80.10.189.35,USA,50.13,1,4,56.71,0.884,8,0,96,0,71,1,22.6,0
7339f867-f5aa-48b8-b7c8-d75b3b20f497,acc_60145954,2026-07-11T05:48:54,56.164.199.238,USA,65.21,0,2,77.56,0.8408,20,0,400,0,65,0,3.2,0
19ac46c5-171f-4fd8-a976-a188249de1c1,acc_8f4f05c3,2026-08-01T23:57:24,53.84.2.21,USA,62.88,0,3,61.1,1.0291,13,1,117,0,649,0,3.3,0
b00013c5-769c-4ef7-9a6a-7a8abc0e8524,acc_b77d61ae,2026-07-31T08:15:35,166.118.58.90,USA,56.15,0,0,57.3,0.9799,12,0,6,0,817,0,6.6,0
0ab84fe2-97e4-4173-9d63-bda6a29dc073,acc_9acb69df,2026-07-30T15:35:00,193.255.255.83,USA,25.62,1,8,41.02,0.6246,9,0,175,0,238,0,9.2,0
93935f16-b7a2-4445-9f8b-527888bd2a59,acc_45f864c3,2026-07-16T15:45:30,188.235.230.69,USA,53.88,0,2,28.68,1.8787,9,0,100,0,878,0,2.0,0
9ca910ca-746f-403a-84f9-01335c0a332a,acc_12c5aa68,2026-07-29T18:21:44,65.252.116.129,USA,118.38,0,2,97.47,1.2145,10,1,481,0,198,0,5.7,0
de2bdf8c-a75c-47c0-86f5-8ae67a5c28ca,acc_045b0296,2026-07-31T14:56:26,97.146.22.213,USA,131.72,0,0,116.03,1.1352,23,1,21,0,894,0,6.8,0
9c8d8ff0-6f81-4227-894c-d11e8e9924d6,acc_2e7307d4,2026-08-03T01:15:42,154.2.139.172,USA,7616.0,5,12,29.53,257.9072,2,0,0,0,18,1,5751.9,1
43d823b4-6100-4482-ba59-1d006509f64e,acc_9b1974c2,2026-07-23T02:53:48,62.169.92.146,USA,16.53,1,3,25.59,0.646,8,0,117,0,263,0,20.3,0
e1956123-5a40-4bfd-a375-4961f611602f,acc_0e7b5cea,2026-07-15T08:43:59,128.122.248.88,USA,39.45,2,5,45.56,0.8659,10,0,37,0,519,0,24.1,0
735435ea-6894-4b8d-80af-5b3a2812859a,acc_66825752,2026-08-04T14:58:43,17.11.98.191,USA,120.32,0,2,137.1,0.8776,16,0,36,0,479,0,19.0,0
4f930165-01de-4cc0-b2a0-ca6ec5f0c10c,acc_bbcd39d2,2026-08-02T15:01:15,164.206.227.169,USA,24.47,0,1,36.18,0.6763,10,0,81,0,949,0,5.1,0
fb21e136-7e57-4b25-a899-d12835a7123e,acc_2eea136d,2026-07-29T13:54:49,81.12.251.103,USA,46.38,0,4,32.82,1.4132,8,0,226,0,335,0,6.0,0
e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,acc_c7a9ceb9,2026-07-30T22:30:31,31.6.16.198,USA,22.4,1,2,21.65,1.0346,7,0,89,0,607,0,39.5,0
32cbdbc2-fe87-481c-9860-4c53c6a19501,acc_5ffd85d8,2026-08-03T11:04:11,92.55.229.182,USA,60.49,1,6,70.09,0.863,18,0,5,0,260,0,29.4,0
cafcbc0e-2b66-401c-b21d-96e7d9e07cbd,acc_e5d68502,2026-07-14T16:29:39,116.96.93.209,USA,30.29,0,3,38.71,0.7825,8,1,43,0,510,0,11.1,0
a5a2d5ac-48f8-472b-9601-12bd7a2ab300,acc_8a1bd652,2026-07-08T16:58:15,78.210.133.243,USA,229.27,0,3,186.01,1.2326,7,0,100,0,767,0,1.3,0
1e8665cc-459e-4458-beea-9f587f41aea6,acc_8ccef44e,2026-08-02T22:11:22,103.99.234.4,USA,1148.31,13,28,60.43,19.0023,23,0,0,0,17,2,347.5,1
1ef96a6c-475e-4aee-8459-31b025f5dd39,acc_110888a4,2026-07-21T15:57:14,163.156.199.128,USA,33.03,0,2,22.35,1.4779,16,1,59,0,172,0,1.9,0
1806c4f6-0d0a-4a87-9f3a-49cfb08f2617,acc_5383297f,2026-07-30T18:26:33,176.183.106.151,USA,247.03,1,3,172.06,1.4357,17,0,173,0,1172,0,2.6,0
9b44906c-a338-4fd6-aa35-d21cdb224198,acc_75811e4d,2026-07-16T21:29:27,194.221.235.47,USA,207.57,0,1,227.94,0.9106,18,0,58,0,1098,0,1.3,0
6566166a-e21e-48bc-846a-79f7c6426030,acc_d139c7aa,2026-07-27T15:03:40,207.102.212.89,USA,62.16,0,1,67.7,0.9182,12,0,174,0,447,0,8.6,0
7cd6cbf0-d0a3-40b0-a44f-251512cd12d9,acc_793de153,2026-07-23T00:37:46,194.36.219.236,USA,58.97,1,3,70.88,0.832,13,1,323,0,703,0,13.0,0
83911bf4-9715-4233-97cc-7ff32c554bf4,acc_c2993e41,2026-07-10T15:20:16,64.165.109.174,USA,92.91,1,4,75.98,1.2228,14,0,43,0,912,0,0.4,0
245a3914-7f5f-4887-a75b-f7be8c9d7e15,acc_51705908,2026-07-22T16:41:34,223.203.41.163,USA,553.01,11,21,98.41,5.6194,12,0,2,0,18,2,471.1,1
2213cd54-b13f-4160-8fdf-126c223588d8,acc_ec1ec0d9,2026-07-14T04:31:19,181.223.13.158,USA,56.32,0,0,63.16,0.8917,6,0,260,0,899,0,20.4,0
c92d5726-79c6-478d-b629-73fc7801ac19,acc_87e5c02e,2026-07-23T14:00:57,140.14.145.247,USA,26.67,0,6,22.63,1.1785,20,0,101,0,399,0,0.6,0
187ebca4-fa0f-41a4-87bb-1f6dfc920c73,acc_29bd0763,2026-07-24T08:47:03,215.4.79.97,USA,136.18,0,2,119.31,1.1414,22,0,88,0,143,0,8.1,0
aee2a477-5ac5-4dbd-9494-74305da32f0a,acc_cec8b733,2026-07-28T13:29:52,190.78.199.155,USA,29.04,1,4,52.16,0.5567,18,0,100,0,142,0,25.1,0
977e08e3-9772-4706-8667-dac981ad587b,acc_12a80381,2026-07-10T02:38:20,85.30.235.12,USA,115.64,0,1,106.84,1.0824,10,0,22,0,1016,0,1.4,0
8ba8d656-b293-41d1-9991-17fe225945c9,acc_2e1cdc7e,2026-07-24T10:05:06,163.114.135.241,USA,64.04,1,1,77.17,0.8299,19,0,129,0,930,0,4.6,0
0a2d8b66-7181-4d9d-b191-58b4d4db9051,acc_29500dc5,2026-07-13T07:42:04,32.4.10.211,USA,117.49,0,5,82.79,1.4191,10,0,91,0,1117,0,2.2,0
18166ea6-628b-42fa-9c0e-acba3ba6d47a,acc_e29bcafe,2026-07-08T07:37:40,144.13.103.48,USA,248.88,0,2,223.05,1.1158,11,0,7,0,1195,0,5.0,0
4b531b29-0f40-4dbf-89e0-87079fe6fc6c,acc_48e01d44,2026-07-25T03:30:58,218.182.156.209,USA,74.19,1,4,90.47,0.8201,19,0,93,0,953,0,11.0,0
312d51c3-409e-4f46-b711-dcf94e2a5423,acc_8f75c582,2026-07-09T16:21:41,76.73.158.51,USA,109.4,1,4,84.68,1.2919,13,0,104,0,72,0,24.7,0
04c1ba5c-fa7f-4cd6-a321-c0cbef5f6e09,acc_c55d5b9f,2026-07-30T03:38:32,135.103.200.97,USA,159.59,1,4,113.88,1.4014,18,0,133,0,691,0,15.2,0
ff6d0a08-ee33-4c2e-8b64-1b75e24b4c11,acc_b66cae9f,2026-08-04T11:10:50,93.135.88.163,USA,126.17,0,1,117.68,1.0721,17,0,56,0,978,0,3.3,0
